assemblage_id,group_label,method,analysis_tier,scenario,scenario_family,baseline_scenario,unit_type,iter,gamma_change_pct,mean_q0_change_pct,mean_q1_change_pct,mean_q2_change_pct,abundance_stability,q0_stability,q1_stability,q2_stability,n_common_sites,bray_stability,sorensen_stability,jaccard_stability,bray_mean_change_pct,sorensen_mean_change_pct,jaccard_mean_change_pct,ordination_procrustes_r2,gdm_bray_n_sites,gdm_bray_explained_baseline,gdm_bray_explained_scenario,gdm_bray_delta_explained,gdm_bray_predicted_stability,gdm_bray_term_rank_stability,gdm_sorensen_n_sites,gdm_sorensen_explained_baseline,gdm_sorensen_explained_scenario,gdm_sorensen_delta_explained,gdm_sorensen_predicted_stability,gdm_sorensen_term_rank_stability
diplopoda_hand_sorting,Diplopoda,hand-sorting,secondary,rtu_mixed_best_available,workflow,rtu_mixed_best_available,mixed_RTU,1,0,0,0,0,0.9999999999999999,0.9999999999999999,1,1,37,1,1,1,0,0,0,1.0000000000000004,36,1.6694980062514353,1.6694980062514353,0,1,1,36,2.0394331341023753,2.0394331341023753,0,1,1
diplopoda_hand_sorting,Diplopoda,hand-sorting,secondary,rtu_species_only_drop_unresolved,workflow,rtu_mixed_best_available,species_only,1,-30.555555555555557,-28.409090909090907,-14.395680944367694,-25.90192457453838,0.9564656923294464,0.9105076809390137,0.8400210276880813,0.8978735370605128,32,0.9657797836136692,0.96327756924708,0.96327756924708,-0.6268487113910814,-1.388824912971598,-1.4013620859578135,0.9904797404502996,31,2.897035995196273,2.734170133152891,-0.16286586204338205,0.9992964285543786,1,31,2.80425743557815,3.0857259486186783,0.2814685130405281,0.989191614908315,1
diplopoda_hand_sorting,Diplopoda,hand-sorting,secondary,rtu_rare_species_to_genus,workflow,rtu_mixed_best_available,mixed_RTU,1,-13.888888888888884,-3.409090909090906,-2.026075937632499,-2.3768583488109507,0.9999999999999999,0.996375010478273,0.9750522989074718,0.9953856557654303,37,0.9620162859796357,0.9607185407056164,0.9607185407056164,-0.3841905995170869,-0.7085246817874369,-0.4750394369658406,0.991859777518491,36,1.6694980062514353,1.2145563838538043,-0.45494162239763103,0.9752066466711755,0.8,36,2.0394331341023753,1.5320352212291333,-0.507397912873242,0.9826203595757058,1
diplopoda_hand_sorting,Diplopoda,hand-sorting,secondary,adult_only_strict,ontogenetic_filtering,rtu_mixed_best_available,adult_RTU,1,-16.666666666666664,-26.136363636363637,-9.695776040753202,-20.026812303626883,0.9050058263885099,0.9233760748404846,0.9090057629105592,0.9147544020426747,31,0.9218781575182556,0.9197923283558713,0.9197923283558713,-0.3460408985301422,0.09499725593669073,-0.25582180278292954,0.40465142191915204,30,4.4997702210487045,5.977541519090346,1.4777712980416418,0.9716632868616214,1,30,3.160743361606899,5.894086011880995,2.7333426502740954,0.8127150161020619,0.4
diplopoda_hand_sorting,Diplopoda,hand-sorting,secondary,rtu_mixed_genus_resolvable,resolution_genus,rtu_mixed_genus_resolvable,genus_resolvable_RTU,1,0,0,0,0,1,1,1,0.9999999999999998,33,1,0.9999999999999999,0.9999999999999999,0,0,0,1.0000000000000004,32,3.684808478464019,3.684808478464019,0,1,1,32,3.7244960538271865,3.7244960538271865,0,1,1
diplopoda_hand_sorting,Diplopoda,hand-sorting,secondary,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,1,-38.70967741935484,-15.789473684210531,-10.364812448825678,-15.366864487033126,1,0.9864255782970862,0.9295834871480415,0.9866711880943312,33,0.7371409520088487,0.7133532615572666,0.7133532615572666,-4.913855702203707,-9.41272341704973,-7.713280008844214,0.6953541021754495,32,3.684808478464019,1.0034775599510604,-2.6813309185129586,0.8917456842718088,1,32,3.7244960538271865,0.8313137124642989,-2.8931823413628877,0.7685297513330226,0.4
diplopoda_hand_sorting,Diplopoda,hand-sorting,secondary,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,1,0,0,0,0,0.9999999999999999,0.9999999999999999,1,1,37,1,1,1,0,0,0,1.0000000000000004,36,1.6694980062514353,1.6694980062514353,0,1,1,36,2.0394331341023753,2.0394331341023753,0,1,1
diplopoda_hand_sorting,Diplopoda,hand-sorting,secondary,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,1,-75,-29.54545454545454,-18.042467238460613,-23.130194011421302,0.9999999999999999,0.9792735222455987,0.903797200255654,0.9766917651103975,37,0.48076379376131806,0.4774027018024759,0.4774027018024759,-15.74694402157294,-29.52699709650445,-23.74476893592279,0.6523756030660735,36,1.6694980062514353,0.8157032752050708,-0.8537947310463645,0.7289636958137005,-0.8,36,2.0394331341023753,0.44083381807233923,-1.598599316030036,0.5557530709204057,-0.4
diplopoda_hand_sorting,Diplopoda,hand-sorting,secondary,species_baseline,species_error,species_baseline,species_units,1,0,0,0,0,1,1,1,0.9999999999999998,32,0.9999999999999998,1,1,0,0,0,0.9999999999999998,31,2.734170133152891,2.734170133152891,0,1,1,31,3.0857259486186783,3.0857259486186783,0,1,1
diplopoda_hand_sorting,Diplopoda,hand-sorting,secondary,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,1,0,14.28571428571428,8.204360815029489,13.058798472071986,1,0.9860979136129919,0.8699327211696697,0.982835909852481,32,0.9049020848186051,0.8911722156426637,0.8911722156426637,-0.10525028290457872,-0.9523416488226633,-0.39614244745622695,0.9025670039525879,31,2.734170133152891,1.5214700693465755,-1.2127000638063157,0.901871655201058,0.8,31,3.0857259486186783,1.9441773502028914,-1.141548598415787,0.8697268543493727,0.8
